SRR5962198	SRR5962199	SRR5962200	SRR5962201	SRR5962202	SRR5962203	SRR5962204	SRR5962205	SRR5962206	SRR5962207	SRR5962208	SRR5962209	SRR5962210	SRR5962211	SRR5962212	SRR5962213	SRR5962214	SRR5962215	SRR5962216	SRR5962217	SRR5962218	SRR5962219	SRR5962220	SRR5962221	SRR5962222	SRR5962223	SRR5962224	SRR5962225	SRR5962226	SRR5962227	SRR5962228	SRR5962229	SRR5962230	SRR5962231	SRR5962232	SRR5962233	SRR5962234	SRR5962235	SRR5962236	SRR5962237	SRR5962238	SRR5962239	SRR5962240	SRR5962241
PABPC5	2.14555276170604	2.64080901248595	0.846610781709649	2.20850374262159	1.5392379660789	2.17014690337796	2.45582429195409	1.04253278585474	1.23437215742202	0.96650213775969	1.07124372251641	3.63530933872156	1.83395856373718	1.91130508531941	1.711064093362	1.08138193574868	5.15966062865839	2.61799458610712	1.51140404305186	1.26842534920911	1.70258747215982	0.420392044622081	0	0.586949898764598	0.282763235442213	0.188729074956603	1.39177456043335	0.830345175693393	2.052711121355	0.668529837394258	3.21803743810375	0.242899813054963	0.823647633853537	1.96265931878715	1.9036241464457	1.2934206407786	0.749493420859625	3.00714330912777	1.01389050652743	1.10166480557131	0.614902801591011	2.40610142915544	1.73314804584697	1.85620520197263
PABPN1	2.27011822318328	2.31724542858362	2.56798124764977	3.0140425572885	5.47933282357504	4.32734122078893	3.55404103204791	2.33103844549272	3.77707370053016	2.91488933751905	11.9407241254696	11.0583032990818	3.56859101683874	4.67109965009558	4.37486048512551	14.798262723943	6.78256310110585	5.63996869430861	5.68929221306148	3.30880685648952	7.28142348741	4.50389498430113	0	11.2620812778421	6.08715755082463	10.6870526777854	5.98124937188824	6.70619464731703	5.80751799211847	1.2995858415058	8.0020278048425	6.11565847817848	7.02387157464176	5.44034024829716	2.21844424522354	3.36048091997902	8.75820013819588	10.4719967339543	5.20618288332071	7.47172346847992	7.20615286420963	6.83274509735583	13.4513471548311	9.80049075710746
PCBP1	3.16801363193422	2.80261017266757	1.31542497447649	3.45064198156206	2.62123545155111	2.63885842333163	3.32974830049516	1.73554241999559	4.74208714879736	5.36323807384503	1.29697350202018	2.21023439818045	2.31389645990063	4.13636523241533	3.00131569471325	3.61284732142937	5.449119532846	4.11966197853936	2.95367032154027	2.67468576338729	3.55821140233125	2.24949213222689	0	2.46233469400666	1.533222771382	2.92191293668337	6.30468189233713	3.86475643651251	1.77074293315813	1.01447489633983	8.15571371910504	4.36713329204204	3.14451847087878	5.73036026664726	1.71500591551105	2.45019833663858	2.9945017972967	2.65028894457171	2.1098257138581	3.41967040667519	3.42923138843279	5.1336115835413	2.95655528923362	3.04255273406943
PCBP2	15.0643466047112	16.8830108730206	12.9660789948382	14.8868688244666	24.9325567469315	17.5095753811532	22.628511501454	18.2020138803767	13.5563144989107	16.3837517527751	22.5372054920024	22.6690845402868	27.1414760946722	16.3616010647138	17.3117251631256	28.0472236644101	35.3260876744666	21.1039754479357	21.7171370114899	18.4345230907956	21.3549658513868	21.7884873240716	19.7603073469892	27.9756495086798	11.5343670821675	18.873800422775	21.9882158126699	36.288275111754	30.6564069027978	12.4176604666813	19.0667272932266	18.798533223069	25.8528644766838	30.5247639204893	25.727294839629	22.878966547433	38.2487848060671	29.5088574655274	16.8438092918242	22.5673530325455	20.8044151025617	33.7493185444848	31.1591918320878	38.3264093557403
PCBP3	0.187548318330947	0.912539171982824	0.45704593321058	0.874391730149261	0.773655446237211	0.663943545613887	0.798115306778336	0.538555871674914	0.405661237183979	0.701690314661391	1.30528743472544	2.30384551623526	0.194060760792948	1.97469967415357	4.40497589274821	0.421701796290948	0.792874667893254	0.654255737703792	0.999125268844381	0.436832253697614	0.473958588941747	0.150927463572488	0	0.560526891958324	0.0913648690942464	0.30829323323877	0.512336986075016	0.851910444927302	0.844149718135103	0.164778085341469	0.048282317266195	0.195339010498747	0.41398373205051	1.02441789685888	0.0562825937991711	0.190547184163414	0.707762249778704	3.82309843265035	0.240646360268687	0.315195249307822	0.0965824712944797	0.534751206618885	0.567695522599555	3.05009511990359
PPRC1	5.19936723867586	4.29613324464408	2.17349687229324	3.71415172514338	6.8393423824232	6.51364414167897	7.09326841827147	3.50674264117397	10.9606379479646	5.62088813647078	14.1989668112628	8.18347066982999	3.00401092400171	6.45905339163007	11.4059759576832	12.4912447929343	12.6082287273942	6.53801186629467	10.0117813332388	2.9905878948468	9.99725870832493	2.65065955640484	8.33126771423624	12.2554792294944	6.28579909617843	17.6208013644491	11.2473808286319	9.48423966548774	7.39155972098398	2.57891240452149	12.6921755460867	11.1468186310831	9.55946400911746	10.4650319148436	2.72460556421403	4.37868968941227	13.1728774186751	12.7619867350633	8.06384131196093	10.3480963449351	11.0472225076719	12.2256913552599	13.9722970061941	5.8576516337594
PRPF40A	14.2287574453633	15.0335211855375	10.7101363951221	12.4866604550187	28.0729278664282	18.097820168558	23.9486537862499	14.2772562239545	11.2569249573982	11.7610501100878	19.0195626965948	20.1951050482672	15.8567057809489	19.3241387642233	22.8829053449617	31.8888615701874	31.8464818020869	20.0142575950762	21.5369138193391	12.4380397362205	23.1245777613551	17.3384584668789	11.5303755945186	26.7946164628802	15.279435071787	18.9468074346494	27.1789269327455	27.9363554515053	25.4846446446429	10.3741394484431	21.9088108985089	35.1970608627957	21.9110117535977	21.3364168761569	16.1659648014073	17.7166923666267	33.9857914825722	44.9153403542648	22.2526571010939	36.6704292464312	19.6092873850748	29.3382271629748	30.5336248391125	28.3849729680708
PRPF40B	0.57932650808454	0.66324321013237	0.807555286450066	0.78425532021498	2.1570236458841	0.689373222165807	1.45920424260909	0.994439098465497	1.49153805064312	1.09845294493371	3.77106993689357	2.82925917403679	0.899164630535559	1.764948443268	2.14963463243134	3.67115734606437	2.52118024955892	1.57616197450335	2.38257387663433	0.793735861229464	2.45440689864306	0.266012051742564	0.896437583892742	3.28061736618904	1.19528931663832	3.43000705239983	2.01940194511397	2.464201778296	1.67018412395106	0.401556521001065	1.87742753872948	2.44905974153892	2.09952817015751	2.37155466997421	0.613601848534801	1.11608039014738	2.31484120829782	3.63488644161003	1.62043729700321	1.33737434123699	2.07315645032918	1.79382869818787	4.09761598435615	2.0864392359188
PTBP1	15.2764725953142	14.3472852025828	8.83144784182339	13.0341451469876	14.2140488971642	16.9953001740409	27.2537591369725	11.8892309294087	18.7725617448444	16.6995017686307	23.7359256837803	22.5122367306152	8.47906965127162	24.5245186151458	29.0027086758048	32.8588215528821	27.4520598515366	18.9865324142359	17.2271122976494	8.813896837012	19.7353558434898	11.6840613319358	10.1307816620858	31.6629853645489	21.0497402006785	27.7466369374272	27.9020316644571	29.2698048785517	18.1260041679283	6.32496692488834	41.5749462255359	27.5100751574635	17.0019006988115	33.4843253575719	11.8741081629798	11.5798178215863	34.3804321495241	31.8890264567516	18.0802722207586	39.2618720404737	21.0197565108089	37.0232982187028	31.1845161738571	17.1167358074164
PTBP2	4.61452410945223	3.21927857743576	3.54060011582022	2.75443272988888	9.80787435286161	3.84332262705722	4.03515453227873	4.30778864668029	3.64824485178555	4.30277017145133	8.8414041374194	7.19645648502114	5.48927186540489	2.88205955495255	4.95264564064047	9.20535678554441	9.51471204214713	5.21048764973747	8.07254066656251	4.21171666577184	7.9620695389369	1.38836817747385	4.03662528410745	6.2896913066989	4.17677456188542	2.21754413391554	5.38503478286653	5.56620949789614	6.53408643164349	2.93812668740786	4.79698848610258	2.54009902590173	5.79805445587155	3.97358993979322	2.77179794139031	3.05522926164247	6.81032779392915	8.43848918989984	6.21135411093925	5.79512180344725	5.18998320292529	6.86206618863936	8.18689936803571	4.954827747769
QKI	40.2383815278491	39.0241354266048	18.1075492884061	30.9489424403284	24.862188685616	45.5113450164181	28.306410980389	20.8115797502596	25.7044664579319	29.3914650805991	11.0355422431437	30.5009864826651	20.108221976414	26.0551624762428	18.5654650529824	23.3563796398903	49.9160128435572	50.243516110061	28.8284392454951	35.8684490086405	24.1637357881659	6.16454724209732	6.82581154065669	15.8252360835711	3.68389213713525	8.88702649955464	18.9440760905029	21.2567453933991	18.0441350587163	10.6735079022404	9.32352567737024	11.1338173639508	11.4371787596551	10.738754472711	14.9195030221553	7.93111309082629	10.8933251955373	24.3561004533657	14.4985739066193	18.3022711472598	5.80577014222479	30.3617470158579	21.4466691272318	9.12552816122272
RALY	10.4307619621074	10.4592803377858	6.01869060691584	8.13589349536844	9.79125467901871	10.2686972467838	15.991947950658	8.08530684446556	11.1621649595586	9.73942047289895	12.7749991012675	16.1491347237897	4.98648074951133	13.1895654069775	10.8660371655962	16.7208775496822	21.075026586044	14.1912586775347	12.9755837583981	7.17835478048022	13.2250406852882	7.82524647149186	5.07078456545638	14.2581247536314	8.35651897863081	13.7147607594828	14.7985125348286	14.7408968242445	12.2468312775807	5.9007328964172	19.2546770830119	15.6602970115218	10.6322498367135	16.4653470326431	6.59470485587126	6.89179838806252	15.3312274235349	19.2918787741763	11.4649720943925	19.7063197997064	10.553423815074	18.3547283850774	17.2497811322006	12.5015284466678
RBFOX1	0	0	0.00687193776709225	0.0054079702181223	0.602783862262561	0	0.00648452823407078	0.0698134488473643	0.301737962994814	0.094141147539376	0.34148747117096	0.138558353654741	0.0423082537823274	0	2.58838004833116	0.298286201768938	0.14765036773784	0.016026729409191	0.050405737682774	0.00514790282044664	0.0315731529414038	0.00658090528498003	0	0.0771811898388208	0	0.310212477099613	0.128881620178952	0.690389119304148	0.221526888580183	0.187369235098875	0.0210525870737621	0.0532336650387259	0.0802265513853867	0.363959819141211	0.00204507963747465	0.0195492892314703	0.786448265613667	3.31459526635364	0.0462923263604744	0	0.00842259030574652	0.0322848143038107	0.256068461733602	2.03923523808673
RBFOX2	17.7232249509245	17.7080487717717	9.89529487125406	13.5337415340084	21.2985055515183	15.0792520497108	19.4023691125982	10.122015659553	12.4422258934284	11.191585465717	18.1032838638879	20.3028846996749	10.3154892745114	13.4393475893147	17.7234589300338	22.8997781491231	34.2402039220987	20.787388130332	19.0807416392329	13.6934227530933	18.6803195824592	3.19439663401249	5.48490867656822	14.6773125195205	8.45335668638588	12.6948502223451	16.4799241031068	13.2357501844207	15.0245463311917	5.35751238293604	12.560722257426	10.9467203164797	17.9650969570597	17.7163125322231	8.00148140358304	7.12787856895013	14.322140122156	16.9396776508328	10.6976957480809	14.1399670174603	13.643965123981	22.3491705455482	17.8786897676677	6.8417819944504
RBFOX3	0.0159339001017876	0.056384240352241	0.0214235160569495	0.101157263697809	0.241365217986559	0.128932383604988	0.0707551345900778	0.0593579910750052	0.437902330253039	0	0.321597801275754	0.229479126986335	0.0329743801882066	0.090685581415541	1.41142673166817	0.254772079060947	0.291900981802864	0.0499639121416942	0.162753925816309	0.0441341295273879	0.0805340071912108	0.00512905292584195	0	0.140358847956877	0.0137995722670651	0.145064802886487	0.0535724187835643	0.555624332170297	0.270934807378478	0.019763810821989	0	0.0580852607711393	0.0750327580102242	0.283664495144121	0.0286902458538601	0.0152364051431728	0.488804457158493	2.06969572563859	0.1010226083962	0.0521097933732803	0.105030927096197	0.0670993889521191	0.186270641134584	2.17061783446075
RBM10	13.5120689191411	9.65944772378765	5.04647365405101	10.4098686888937	11.8879535068414	10.8292600635061	15.7000896925767	6.49679393691876	12.8736471171077	7.96082243334246	22.5127208398371	17.2669485130117	5.8372950133682	20.6107892175735	19.3764141729527	23.2415991192102	25.4682686120131	15.9778290801596	12.6751547715651	8.07633471453591	17.0925252392009	4.89132995090698	5.98385393149778	15.1143332709866	11.0520235881221	16.2456675103124	18.25988138666	22.1100104843483	10.4964884877677	2.82779572131314	21.5973889814376	15.7318318277159	13.9075437336291	19.6592465529326	4.45996194233296	6.09051280060118	22.8178722854043	21.9988219179194	14.1062975065288	22.1526125841377	15.1693843882741	19.1265856510905	21.3499076923101	8.10104127587172
RBM11	0.136369878921994	0.241281543778509	0.71049139284249	0.0721459891302383	1.5861763841887	0.045977688630889	2.11944607185439	0.381010393135473	0.416419551151171	0.549459195548411	2.42020201562355	1.79069792638297	1.058288979409	0.155226048595856	2.0132766332086	2.97087724238961	1.39324205413277	0.577280076924245	2.08938800443081	0.0686765137283652	2.50809780978694	1.81074584897942	7.17453944261276	4.7192264106179	0.649568086261015	1.31050750671667	1.89130500961252	1.06368479281883	3.38725010250558	0.112765381633484	2.59791600666547	4.15451311608627	2.67569146590838	4.63476752431972	1.73245455251991	0.684602026770965	1.52728050706757	9.11530946364159	0.94694222802438	18.8798344678385	6.31105881240986	2.05779515170765	3.3591914371753	4.45295641672704
RBM15	8.68328633752551	9.32783081665355	6.37022744981386	9.76195483329899	12.0796166566012	11.89630850674	11.8910529427503	7.12416007036178	9.71526727261041	6.90210841419393	20.4802114051658	16.9602360208557	8.91349747111079	10.7076058446829	11.9623460352764	22.6991993424377	19.4471612600636	12.8253328978462	14.6973524850306	7.99971090748525	17.9284900698352	5.97843397504582	9.97061263009782	19.6860733711989	11.9516987302353	8.95806393523942	14.5249181174278	24.4231353593263	14.0042490046307	4.05552927836168	16.1092142264115	8.27237703797144	12.6292637190876	11.6552092061561	6.99711955201773	10.0989095553076	20.4531312445409	17.6744005205993	17.3939031580205	19.6704600986863	13.4102631200834	18.5733407527867	19.0042479165249	10.7593248323862
RBM15B	12.2679364205339	8.72532925674881	4.80138059071444	9.47199289054998	11.8018757986583	9.51732601798457	13.2016993606133	6.12367348172781	11.8936900584934	8.72536652144164	10.2796114786928	10.7223514802646	4.67538778584315	15.9551943609563	15.9542815615817	17.8482399237255	20.0522240793302	14.0162652421936	9.13824455377825	7.78696696346064	11.9167480523366	4.15230981574265	7.02940232224589	14.8571693124789	9.53063583744958	17.251017007752	17.3155050945933	19.5726767681164	7.29755650387017	2.48422044945182	17.1358492311961	11.8413658864295	9.88567819798748	19.4221495088312	3.86382045655723	5.56347420018813	14.076659893039	15.7773680051511	8.08237368484682	19.0143108269279	7.59954742851737	19.1130931270072	10.872745231437	5.6023287345862
RBM17	11.2126344891417	10.634260633201	7.54631837798057	9.9267536895865	10.8204280471787	14.0998245134726	11.5984803932168	9.09407522710183	11.2587508274206	11.3961907224856	17.1716584550778	14.3341411072472	7.36882696773675	13.0504863078738	13.2410786426514	17.2316936892935	18.6477352839226	17.080838490063	15.2456834380349	12.577976310621	14.2529731344974	4.48317097962805	6.64309207649329	13.6015414393566	7.27210062901642	12.1598747211917	12.4176591540216	12.7595827217004	10.5330596028697	3.31335318873693	14.3548512080014	11.1391978769391	10.8514153895173	12.4656445759922	5.04730853883753	6.27853710618874	12.6289620028856	15.0604929147112	11.2382676659254	11.7092781087595	10.3068836083537	16.6520115850934	18.3036922000512	6.67428074034898
RBM20	0.978572470980011	0.623305763786857	0.289457185021948	0.450407883976543	1.22821824298818	0.963395304953728	0.484200716975061	0.340241179199331	0.677319078577191	0.563263935388613	1.04883385627063	0.331608125035414	0.486025199008561	1.40349117643103	2.34654475607162	0.516341075604505	0.682603178871613	0.595290661952567	0.903037261188553	0.729364288343572	1.68712040972445	0.179548979165072	0	15.95944044853	0.0847493799106608	0.376161240069489	0.419490706671978	3.49854538349777	0.613371199825511	0.16723253304763	0.282153828752875	0.295574389396121	2.78789998177377	0.348422249630318	0.0861420773982935	0.673730041288311	2.42063453078322	2.87619636798703	0.336802292137319	0.284470825307039	0.161260540735906	0.796702551763402	0.59649957410313	1.85731663969999
RBM22	10.8563653819249	11.90600313599	8.7760833286601	10.1104950699716	17.6925804320097	17.9080982269271	21.002126923342	10.6399185211874	9.54348013241351	8.36629255016402	15.9857136583537	17.6723464159345	9.79436075060879	21.8554122059802	17.3401913736374	23.3480072541144	28.8273049032525	17.3306215785272	14.2365665192681	10.1777942383222	17.4463095126583	6.29608619937606	11.8008872906092	19.7021752329945	12.4908961596088	16.6091582762547	19.042310282554	16.3019606746055	19.4589283537477	7.38209281159038	16.4919581517024	17.7553194823003	15.526917480116	18.2961550444291	14.9883983553722	11.7967452672841	20.7522508626895	29.9437087735512	13.7200509429784	27.9079282349784	15.5863160477858	23.0948118549222	22.0637162698216	10.8263046000838
RBM23	4.63630357150856	3.6345377033873	3.11681143268755	3.33316322053566	7.67367735356577	4.82100100129963	7.687626037266	3.24908591797549	3.57440145318464	3.92370091227859	8.84160488679812	7.22356343247251	4.4766836436066	6.50527993131284	7.06447660993361	9.75725688673237	9.22605972311133	5.61010462453911	6.00648910990337	2.82611053712318	7.93347142939025	2.70221512422222	5.43386170878245	8.82371301598084	5.2327792034774	6.2107169109462	7.42263828606242	9.20612508193868	6.82586801353056	1.99281568740389	6.26327227317915	4.64362704226064	5.7778296076128	8.84072044290911	3.70793998714865	3.69263167091098	7.767438397091	9.56408043882241	5.00997992233769	9.4911209706802	5.27000029818854	8.83975550453606	10.1480066523139	6.50510893952451
RBM24	1.4094872157193	0.997531871504728	1.51607186213699	0.882392842238156	1.24546214270977	3.32650255262315	3.63611448239724	0.350047504739549	1.09991499934236	1.83894080712428	0.850170864054165	3.06480458848424	0.583372143977867	3.04832234410431	3.15284197370424	2.92977476878902	1.7710620866328	1.48797490279171	1.25766467815994	1.08839742048925	0.910277254907683	0.801550420846168	0	1.53720893194699	3.35689200783065	3.18428654570941	1.44142458330477	1.47448908540994	6.29706935237171	0.161877311833955	0.387047971638146	1.10102761976009	3.30020176017033	45.2425481936027	0.131594455808398	1.43764046052814	2.99697900072999	6.50364141179758	0.170215194526502	25.5915311634018	7.54882955785315	1.89606384034445	1.9419559257247	3.16419932239691
RBM25	12.9947836000982	11.4233397333287	11.5405853139753	11.7234165948116	25.5156871328591	14.4996214387545	16.5128511480612	10.9472293658037	14.5914392421961	12.6762347561917	31.5779476810993	22.1914868996041	14.1253931056468	14.3867787576533	19.264211082558	31.0518203479533	29.7042231283511	19.5288847612842	30.082901791958	14.1631006822605	27.9231604131095	4.71794324559592	12.2340412460738	29.6413690374923	17.8467079828076	27.18976499064	23.29974823208	29.6383341871364	22.8027899983603	6.42844472708847	21.1427298707267	16.2628692838784	22.9203315541074	17.1568421050112	11.2748905007547	13.707780806432	28.0614057478427	28.6876130683812	23.1554484040795	22.625722245984	22.4437039761688	31.0573900374561	43.9744543798875	9.56825887221166
RBM28	4.72627436163028	4.61181400266423	2.95570290034457	4.17720093247894	6.73243454516298	5.87468861087126	4.35786018555881	3.28707315091287	6.83411690779547	4.78702632414906	8.46340606437867	6.47853091846415	3.52611802643876	4.41003993855212	6.23434458849257	9.19892881127006	8.51108428796822	5.55597474859473	7.43032367061927	5.58268289524907	7.62370525616115	1.53279367397879	1.60077332830261	6.84096654982663	4.19420760464079	8.63858391909487	7.17375113314516	6.77175554979483	4.56160313952374	1.76539727366325	4.94002418893457	3.07398546976592	6.24060428322492	6.56573286836454	1.74502291325402	2.5700366014332	7.48694652903676	7.41397702552481	5.93116254310888	6.57111559479011	5.027986300905	8.27862006658815	12.0004393457139	3.80856035390054
RBM3	31.3161596675989	48.1279454837414	48.2132111075826	48.8338086542011	36.5282504940738	33.3883078578744	74.902638365708	74.0876064417096	33.1687307947423	36.3689208980221	32.1354732616902	59.7046685628374	58.7207813321638	60.762193801996	59.5735812486887	53.5165126212639	63.5786289273713	67.9246446567976	43.4492997703321	45.4006324520633	38.5309001394166	40.806610844161	26.1519165541608	59.5990357562285	48.7539373678904	72.8551881255163	58.9935772831557	35.7162028580676	80.4433812322357	53.1537085256569	30.1152398689169	45.0713171219183	37.4304761332834	63.5543448405822	64.6580078380869	46.9777069516502	99.642856699304	97.6625639101714	44.1967608501171	81.5029223388026	27.2822226694836	85.1939889720314	51.9876237865915	67.8143059673035
RBM38	3.16224405924416	4.6449157408158	2.74756990603459	4.52965529826595	3.48608390720107	4.50605215384374	5.02133463074718	2.51903546699546	4.7370232960022	3.98379017356144	4.56778005522385	8.08745125410803	2.53120854400235	6.58775436495426	5.60544207041596	7.46506516383599	8.82833751458451	5.27597792876342	4.74940647566353	1.99816315619756	4.84174678165754	2.01661923518657	0	3.97937667738623	2.73866505644412	4.10417510055795	3.86161892952648	3.69024314346954	2.42690000948956	1.50479276417838	8.35590216856917	6.5561334413556	2.4584217473196	3.18657145323746	1.30111500118306	1.68306912808922	4.85186272545559	7.01463449390859	5.78231492529662	10.8186933974005	2.52362083244735	5.75794402677509	5.85398581932663	4.93156254994867
RBM39	26.0713150850366	27.3917220102518	22.3646858808954	18.9332910876493	59.4787956031725	29.9405602503791	35.654773595622	23.0707757489952	28.1923061079179	25.0161328749935	67.3514581040494	50.4242057620609	34.9861698701386	31.1600671428023	31.6842099075041	75.185638460843	62.3292920244906	34.7487258621732	53.5441452365626	22.1207314550669	60.3233888092899	19.6806740323622	28.2811309246135	59.7988909721821	31.7911287880395	31.0223219940254	46.9513589620755	56.8731447791376	48.1437777092857	18.2544180394737	35.7731083795597	47.520039842317	42.9905452806087	36.6480877957992	27.5611358851005	26.4721278114464	47.9206566431684	68.9704534167961	45.1254236458081	57.7014122034609	39.290788225409	54.3522305414605	100.674748550587	37.4578136318849
RBM4	2.87966128540387	3.83216205352714	3.70631415261897	2.74746227801266	9.05438638281398	3.36907174507285	5.22523509914272	4.63024560557619	2.60543526650717	2.55004005450515	11.014365953096	7.36041715682574	4.53315014245063	6.9198813281964	5.92391583852975	11.5207881544706	8.93105765019864	5.24806015798255	8.99837907246769	3.69369979924172	8.29318791296052	1.30723774964559	1.29488475715556	11.0571557481404	5.72325862148773	29.1796857479172	6.56838271226794	6.17037857898196	8.63264382566006	2.44227256642724	11.6586509505181	20.9308827130576	7.23410716243239	7.56831766633514	4.14115238792886	9.82590244544613	9.04846718014084	8.8908721921684	8.73856378752225	8.88095247703715	8.07130465035769	12.8866370922422	7.99464955069558	3.35287083362176
RBM41	3.99792440069448	5.42929484474907	3.77214494774558	3.85446845490515	9.46727160203836	4.52852927968704	5.02036128167684	3.45115803170378	3.55176488327042	3.59309483127036	8.27413128122723	7.13038771897005	4.39075952141272	3.93198727869594	6.69928817041606	10.5909262698746	8.95731515678687	5.78428677402589	6.5589698174284	4.42853879579761	8.23229107417936	2.24645587754549	3.69007586020837	7.98781441175881	5.07971548095704	4.70048917890037	5.99864710469525	5.96321839609277	6.40741452781124	2.76459707193114	7.54763578233289	5.98117960718048	5.49786515830389	5.95949185866544	3.30811877137384	3.81453455765014	7.78694463230779	9.27679105757018	5.71742766838775	7.96460964120382	6.35707783599729	11.3222511115698	12.306419975791	5.34996486784091
RBM42	13.8595316655988	13.4225163429278	7.13504326833721	13.9121406691351	11.641569489892	14.8053993181497	22.273000356197	8.83151923647349	14.2556684056829	16.4588683779869	16.8041260601612	16.8087739143064	6.8684841709845	23.9960050281771	19.1886021482109	21.5481079367246	22.3061594010839	19.6481861445873	11.9983967832936	9.71651255655488	14.0304060380142	6.16366962522459	0	14.1362865464021	11.6871930463018	19.7754876138798	15.8494674876262	11.9684535399759	8.97416101074543	4.46358709167535	22.6848974084268	11.8521014856012	15.2283959622724	20.7777170368847	7.72005326042774	7.60294544603734	17.8663343483166	19.1574882897442	10.0203650562949	27.0629694845154	11.3796042044211	17.3044132979207	11.2683665616941	9.86258691856404
RBM45	2.45545597206115	1.96394300057173	2.18210310990868	2.93620904758725	6.11424917168795	2.971250463446	4.8934404334581	3.55029193900854	1.30102094994555	1.58760367180077	6.95278377594785	4.75880533732102	2.64513254385171	6.27912728350125	5.02605013352699	10.1245100831244	8.46092070874133	4.18730064467874	6.08953029469579	3.59963123273152	6.43192715536708	2.05179324663164	1.76963974546051	7.6190611858866	2.86938654097438	4.21918364686637	5.6686917531193	6.88936272854253	5.31569641347394	2.54499963523563	4.08720311814268	5.02732545770008	4.97620445453179	5.44376660166554	3.51276797385696	3.97225089032221	7.51786451430436	10.0138892717702	4.7221462894156	6.73465948080392	5.80166705828057	7.57808633005197	9.42314989274509	4.1187985250872
RBM46	0.159837553640877	0	0	0.021140369300641	0.497211578437192	0.188614704788251	0.0506975135141506	0	0.162693508934155	0	0.361539012836543	0.203115123221344	0.165387765344276	0	1.17986909718706	0.0958384613770737	0.140776108155867	0.476142310685891	3.50452824732972	0	0.0448811046891283	0.0514510111726624	0	0	0	0	0.201525151711652	0.29334884950729	0.159872076408668	0.0440569987012701	0.164593904005544	0.0416192875609448	0.015680734689704	0.064670919846953	0.0159888967733429	0	0.350238476912527	1.40179466326619	0	0.0290404659259309	0.537772735126233	0	0	1.79412013561947
RBM47	5.40531638526714	6.59796581090952	6.95737773397667	3.56212377277517	15.8541652266853	7.09920481617673	24.2494433221153	7.70602637094274	3.81490476752957	5.65885644211475	17.9708930786676	7.75439053115642	9.82187299990825	28.5340504920036	24.4347713044767	37.9662707482423	11.6844614637689	6.5140198997779	8.59053825382796	2.57987053444009	17.0233454889122	15.9869067882059	7.92692560138863	29.199108727868	27.2313505621183	31.6641398318606	27.6482078875847	45.9999733502506	25.9272611643631	4.3528968301193	32.524243780684	32.6511762397812	28.8755462022912	27.5243567631066	15.9385665557962	26.221710588431	40.8655099362983	34.4100087274485	17.3654262639229	24.8633344556864	17.8874354158399	32.5375079685758	22.8428163038255	32.1525316761672
RBM4B	3.4875857639011	2.72039177068382	2.5714659803346	3.0751576350316	8.21658846806219	4.93100263526803	6.34378581283258	3.60893865219079	4.58051801778962	2.84927803371244	11.9536465042985	7.21173869631025	4.03552314310798	6.78711518004065	6.94565723081478	11.2577508917141	9.9614696389637	4.90356965313005	7.18542122541552	3.58827181959904	7.83428916254026	1.29163800705997	0	10.8539907869892	5.89470549499043	23.7472723831144	6.06780835057849	6.91693309281454	6.76412694726284	2.14484608816581	14.4813195808886	15.89688988586	6.75463999890607	8.25412538206022	3.70628290949527	8.1938606597754	8.5642100070049	10.0266279814468	5.78548858231223	8.21701370765387	6.92141815820224	11.2386733199224	7.76583058885551	3.25267659489136
RBM5	10.9691048307748	9.64893210410187	9.40565114596644	10.1801982132475	23.2326681676212	13.871171671683	15.293354230947	11.4215236170369	10.2478531618626	7.8698799798269	37.5006294744876	24.7718409365911	15.7710296647584	14.9087148382969	16.7376324507923	32.2704765003478	30.750936248145	19.7313070610392	24.8775325132052	12.1670884464785	28.8415341059912	5.62144398762571	11.4437956543365	31.5174584048415	12.0429548026413	15.7010764046462	17.8718891259173	23.664526322776	21.0571491274112	7.4709106802595	16.9272760261969	10.3729031878034	21.8393466456366	18.532080558352	10.8731645745519	12.717468566478	23.5741722709136	22.5825243093338	22.1873186019759	26.7777672421407	20.7688141211558	27.1362202726789	37.2212811943842	10.6937112026806
RBM6	14.1978625003975	13.8474912575445	11.1675786275282	16.4572720896101	32.1194438428443	20.6192201327937	19.0481164534225	14.1261121415309	21.3855981208174	17.689633020991	52.9357629199997	28.0903475412928	11.0181526405328	18.3693727545083	23.9670416373448	42.0275594152476	38.0733005855474	22.7785913553775	34.9818907416186	11.9797658322002	35.7560056437902	5.59924140813583	8.11915273270056	35.3725971666088	17.6517411098159	39.0053663084632	27.490574951961	50.0266774933754	23.183090175076	7.1979404285033	25.6764291604226	24.1676827970737	30.5652751880644	20.8372379540525	6.99094741611242	12.8595969146391	35.6944969798103	21.9477620570814	32.8341219630815	24.0973720031129	37.9170052840915	26.1498395226833	49.520345066456	10.7196354142396
